2025-05-03 22:09:25.820 [info] Configuration changed
2025-05-03 23:34:54.069 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/assets/shaders/fog.kage.git closed
2025-05-03 23:36:06.759 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/assets/shaders/fog.kage.git closed
2025-05-03 23:41:07.263 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/world/level.go.git closed
2025-05-03 23:41:50.395 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/world/level.go.git closed
2025-05-03 23:41:53.219 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/world/data.go.git closed
2025-05-03 23:50:14.831 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/assets/shaders/lights.kage closed
2025-05-03 23:50:23.291 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/assets/shaders/lights_additive copy.kage closed
2025-05-03 23:52:21.401 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/assets/assets.go.git closed
2025-05-03 23:54:24.835 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/world/level.go.git closed
2025-05-03 23:54:39.042 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/assets/assets.go.git closed
2025-05-03 23:55:15.153 [info] /home/angrycompany16/go/pkg/mod/github.com/hajimehoshi/ebiten/v2@v2.8.6/blend.go closed
2025-05-03 23:58:07.243 [info] /home/angrycompany16/go/pkg/mod/github.com/hajimehoshi/ebiten/v2@v2.8.6/blend.go closed
2025-05-04 00:00:28.435 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/world/level.go.git closed
2025-05-04 00:01:40.281 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/world/level.go.git closed
2025-05-04 00:02:14.000 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/core/rendering/rendering.go closed
2025-05-04 00:02:15.151 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/core/rendering/rendering.go closed
2025-05-04 00:02:38.902 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/world/level.go.git closed
2025-05-04 00:08:12.232 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/world/data.go closed
2025-05-04 00:08:12.270 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/ideas.txt.git closed
2025-05-04 00:08:14.591 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/go.sum closed
2025-05-04 00:08:14.627 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/go.sum.git closed
2025-05-04 00:08:15.548 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/licensing.txt.git closed
2025-05-04 00:12:52.833 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/TODO.txt.git closed
2025-05-04 00:21:33.527 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/TODO.txt.git closed
2025-05-04 00:21:35.794 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/main.go.git closed
2025-05-04 00:23:31.664 [info] /home/angrycompany16/go/pkg/mod/github.com/hajimehoshi/ebiten/v2@v2.8.6/blend.go closed
2025-05-04 00:23:42.605 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/world/level.go.git closed
2025-05-04 00:23:46.068 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/core/events/event.go closed
2025-05-04 00:24:13.619 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/player/player.go.git closed
2025-05-04 00:24:17.244 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/world/level.go.git closed
2025-05-04 00:24:34.614 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/TODO.txt.git closed
2025-05-04 00:24:55.201 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/licensing.txt closed
2025-05-04 00:24:55.254 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/world/level.go.git closed
2025-05-04 00:24:56.646 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/assets/particlesystems/player/jump-broad.yaml.git closed
2025-05-04 00:25:36.564 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/core/rendering/rendering.go.git closed
2025-05-04 00:25:59.198 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/core/rendering/rendering.go.git closed
2025-05-04 00:27:34.681 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/TODO.txt.git closed
2025-05-04 00:30:22.202 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/world/level.go.git closed
2025-05-04 00:30:26.657 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 00:30:36.930 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/core/assetloader/assettypes/particlesystemasset.go.git closed
2025-05-04 00:31:33.027 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/world/level.go.git closed
2025-05-04 00:31:34.555 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/assets/particlesystems/environment/jump-broad.yaml closed
2025-05-04 00:33:28.632 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/world/level.go.git closed
2025-05-04 00:36:12.528 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 00:36:37.223 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go closed
2025-05-04 00:36:38.005 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/assets/particlesystems/player/jump-broad.yaml closed
2025-05-04 00:36:38.054 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 00:36:53.535 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/ebitenrenderutil/ebitenrenderutil.go closed
2025-05-04 00:37:21.593 [info] /home/angrycompany16/go/pkg/mod/github.com/hajimehoshi/ebiten/v2@v2.8.6/colorm/colorm.go closed
2025-05-04 00:37:23.010 [info] /home/angrycompany16/go/pkg/mod/github.com/hajimehoshi/ebiten/v2@v2.8.6/colorm/colorm.go closed
2025-05-04 00:38:37.423 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 00:38:42.058 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 00:39:50.830 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 00:40:04.958 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 00:41:35.284 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 00:41:41.442 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 00:43:32.507 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 00:44:04.614 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/ebitenrenderutil/ebitenrenderutil.go closed
2025-05-04 00:44:06.311 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/ebitenrenderutil/ebitenrenderutil.go closed
2025-05-04 00:44:06.871 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 00:44:10.334 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/ebitenrenderutil/ebitenrenderutil.go.git closed
2025-05-04 00:44:36.778 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 00:44:40.756 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 00:44:42.370 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 00:45:20.873 [info] /home/angrycompany16/go/pkg/mod/github.com/hajimehoshi/ebiten/v2@v2.8.6/colorm/draw.go closed
2025-05-04 00:45:30.590 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 00:45:49.073 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/ebitenrenderutil/ebitenrenderutil.go.git closed
2025-05-04 00:46:10.019 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 00:46:10.915 [info] /home/angrycompany16/go/pkg/mod/github.com/hajimehoshi/ebiten/v2@v2.8.6/colorm/draw.go closed
2025-05-04 00:46:15.896 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/ebitenrenderutil/ebitenrenderutil.go.git closed
2025-05-04 00:48:36.543 [info] /home/angrycompany16/go/pkg/mod/github.com/hajimehoshi/ebiten/v2@v2.8.6/blend.go closed
2025-05-04 00:48:38.070 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 00:49:42.158 [info] /home/angrycompany16/go/pkg/mod/github.com/hajimehoshi/ebiten/v2@v2.8.6/colorm/draw.go closed
2025-05-04 00:49:55.506 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 00:50:48.154 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 00:51:22.890 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 00:51:33.914 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/ebitenrenderutil/ebitenrenderutil.go.git closed
2025-05-04 00:54:13.638 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 00:54:17.566 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 00:58:39.235 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 00:59:04.318 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 00:59:30.213 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/ebitenrenderutil/ebitenrenderutil.go.git closed
2025-05-04 00:59:40.144 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 01:00:10.361 [info] /home/angrycompany16/go/pkg/mod/github.com/hajimehoshi/ebiten/v2@v2.8.6/blend.go closed
2025-05-04 01:00:11.657 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/ebitenrenderutil/ebitenrenderutil.go.git closed
2025-05-04 01:00:33.805 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 01:01:08.327 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/ebitenrenderutil/ebitenrenderutil.go.git closed
2025-05-04 01:02:05.220 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 01:02:27.285 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 01:08:51.709 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 01:09:11.791 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 01:09:13.760 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 01:09:15.040 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 01:09:57.086 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 01:10:32.743 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 01:10:50.489 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 01:11:14.138 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/game.go.git closed
2025-05-04 01:12:27.498 [info] /home/angrycompany16/go/pkg/mod/github.com/hajimehoshi/ebiten/v2@v2.8.6/vector/util.go closed
2025-05-04 01:12:31.569 [info] /home/angrycompany16/go/pkg/mod/github.com/hajimehoshi/ebiten/v2@v2.8.6/vector/util.go closed
2025-05-04 01:12:33.561 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 01:12:45.185 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/game.go.git closed
2025-05-04 01:13:45.048 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 01:13:58.147 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/core/assetloader/assettypes/particlesystemasset.go.git closed
2025-05-04 01:17:19.639 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/world/level.go.git closed
2025-05-04 01:17:24.289 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 01:19:27.219 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 01:19:32.034 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/maths/maths.go.git closed
2025-05-04 01:19:48.612 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/TODO.txt.git closed
2025-05-04 01:20:02.696 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 01:20:21.270 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/TODO.txt.git closed
2025-05-04 01:21:35.749 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 01:21:41.262 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 01:24:33.708 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 01:26:41.024 [info] /usr/lib/go/src/math/rand/v2/rand.go closed
2025-05-04 01:27:27.189 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 01:27:52.235 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 01:27:53.832 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/TODO.txt.git closed
2025-05-04 01:28:59.833 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 01:29:19.266 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 01:29:21.963 [info] /usr/lib/go/src/builtin/builtin.go closed
2025-05-04 01:29:37.421 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particle.go.git closed
2025-05-04 01:29:59.938 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/physics/particles/particlesystem.go.git closed
2025-05-04 01:30:58.441 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/player/player.go.git closed
2025-05-04 01:31:30.050 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/player/fsm.go.git closed
2025-05-04 01:32:25.232 [info] /home/angrycompany16/gamedev/go/mask_of_the_tomb/internal/game/core/rendering/camera/camera.go.git closed
